id,icao24,registration,adep,model,icao_operator
4093533736941906758,4064bb,G-GDFC,LPFR,BOEING 737-8K2,EXS
4108265007936003437,406a63,G-GDFW,LEAL,BOEING 737-8K5,EXS
4110693861844394384,403b9b,G-BWOH,EGKK,PIPER PA-28-161 Cadet,
4114370637937786088,4009ca,G-FRAH,EGNV,FAN JET FALCON SERIES D Falcon 20d,
4119081750703527615,406cbc,G-WLTS,EGVA,BELL 429,
4119242512932749694,407c9d,G-CMDW,EGDY,,
4121525713148502757,4075b7,G-XIVA,EGTE,,
4133017076274881495,4d2255,9H-QDI,LEMG,,
4139298578746727367,405270,G-CETX,EGVO,PIONEER 300 Pioneer,
4160191279255776005,404a0d,G-YRUS,EGGD,JODEL D140E Mousquetaire,
4187799384442842234,4031cf,G-CMPA,,PIPER PA-28RT-201 Cherokee Arrow Iv,
4233169536838747908,401a9c,G-BBAX,EGGD,CEA DR400/140 Major,
4267130309551600405,400f63,G-VWEB,,AIRBUS A340-642,VIR
4272151202861966546,c817ab,ZK-IGM,,EC130 B4,
4283952284138160129,49d5b4,OK-ELD,LFRS,Embraer Phenom 300,
4289432940587505571,4d22bb,9H-LMB,,A320-232,LDA
4294992241589927568,4d227f,9H-QAW,,,
4295504928456080923,4051b1,G-SFLA,EGHI,IKARUS C42 FB80 Ikarus,SFU
4299255270997150714,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
4312541750183895241,407de5,G-ZYDA,EGLL,,
4363836998881555942,4ca566,EI-DWA,LPFR,BOEING 737-8AS,RYR
4380528720201791225,4064a4,G-FDZX,LEIB,BOEING 737-8K5,TOM
4395942707716576651,4cae6a,EI-IJW,LPFR,Boeing 737 MAX 8-200,
4405299366614195482,407935,G-CLKB,EGHI,,
4406720975595490778,4d223f,9H-QAS,,Boeing 737-8AS,RYR
4423555012831935685,407f8d,G-DRTX,,Boeing 737-8AL,EXS
4435778383379780001,406d21,G-MCGM,,AGUSTA AW189,BHL
4451585697499119050,405178,G-SKPP,EGLK,EC120 B Colibri,
4486167900238059894,89407f,A9C-BAH,,Gulfstream Aerospace G650,
4497261724219416680,408039,G-ICRT,,Robinson R44 II,
4512398453548072575,4cae63,EI-IJN,LEAL,Boeing 737 MAX 8-200,RYR
4522570058832913370,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4523223371469365372,400ff4,G-FDZD,,BOEING 737-8K5,TOM
4530386738847720670,407e87,G-CMKJ,EGVO,,
4556586338772840504,4d2304,9H-VUF,LPFR,,RYR
4560216785409038756,405178,G-SKPP,EGUB,EC120 B Colibri,
4564021441584542964,407e71,G-JZBV,,Boeing 737-85P,EXS
4571139856795148462,4010b3,G-WNCH,,BEECH B200 Super Kingair,SYG
4574577699050739623,407152,G-DSAA,EGGD,AW169,
4600350324558480322,4073d2,G-IINK,EGTE,CIRRUS SR22,
4602138502147368175,4064bb,G-GDFC,,BOEING 737-8K2,EXS
4624552361124548654,4051b1,G-SFLA,EGLF,IKARUS C42 FB80 Ikarus,SFU
4665359191848858607,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4668690003795118543,4075d0,G-WOWS,EGHL,,
4677734053632254499,4ca700,EI-EBC,LEMG,BOEING 737-8AS,RYR
4695696898451547090,401a6b,G-ADKC,EGHL,DH87B HORNET MOTH Hornet Moth,
4737530805800726582,406deb,G-MCGV,EGDX,AW189,
4745959993803652091,425186,,,,
4780942824877898603,406127,G-GCDB,EGVA,CIRRUS SR20,
4782930770602525489,a00506,N100DG,EGLF,DG 1000S,
4783444251339284608,400ff4,G-FDZD,,BOEING 737-8K5,TOM
4790404771826238774,406dc6,G-CIPG,EGHI,BRISTELL NG5 SPEED WING,
4794210187771552004,4d2530,9H-VFO,,Bombardier Challenger 605,VJT
4803827893041518166,45e5b3,OY-YMS,EGNR,,
4805455329796149353,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4809394631631696933,40717c,G-JZBH,EGBB,,
4833437186010562565,4d227f,9H-QAW,LFBE,,
4841837063324167013,406cbc,G-WLTS,EGVA,BELL 429,
4871806419150488810,406dc6,G-CIPG,EGHI,BRISTELL NG5 SPEED WING,
4874834038949321888,4d227f,9H-QAW,,,
4880313013073303075,4080c1,G-RUKO,EGPH,Boeing 737-8AS,RYR
4908695823551084221,407391,G-CKIS,,PULSAR XP Pulsar,
4945586705260298505,401bb3,G-BCWB,,CESSNA 182P Skylane,
4970811943824374518,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
4974191322616715981,407937,G-LHXB,,,
4986474906000546607,408039,G-ICRT,EGHI,Robinson R44 II,
5016983332949272688,4ca853,EI-EMK,LEMI,BOEING 737-8AS,RYR
5035794703645606383,40484b,G-RDCO,EGGD,JABIRU J430,
5039372430754704886,405eb3,G-CFTO,,IKARUS C42 FB80 Ikarus,
5078141695700971700,4ca73e,EI-EBW,LEMG,BOEING 737-8AS,RYR
5089054258468356355,4d221f,9H-QEI,,,
5121774875654945378,400f63,G-VWEB,,AIRBUS A340-642,VIR
5122028924773621305,4cada4,EI-IFV,LEMG,,
5131373070873026467,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5143416534031161239,4ca61e,EI-DWR,EGSS,BOEING 737-8AS,RYR
5150730031914063610,40665e,G-TAWC,,BOEING 737-8K5,TOM
5153041403688124099,407f8d,G-DRTX,,Boeing 737-8AL,EXS
5160072859819314914,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
5163042615036809895,407471,G-ELKO,,,
5203238756162661831,407765,G-YVIP,EGJB,,
5208604108010565945,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5215709311763927607,448c6a,OO-CCJ,EBKT,,
5229014970086482135,406127,G-GCDB,EGUB,CIRRUS SR20,
5245788180373902231,407e71,G-JZBV,LEAL,Boeing 737-85P,EXS
5248754455654158384,403400,G-BTIJ,EGDY,LUSCOMBE 8E Silvaire Deluxe,
5259656627577297588,4035ec,G-BUFH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
5263576582195992412,4ca849,EI-EMA,,BOEING 737-8AS,RYR
5267784606242363251,40665e,G-TAWC,,BOEING 737-8K5,TOM
5278216077780515981,4d227f,9H-QAW,,,
5297112955968861469,4009c9,G-FRAF,EGDY,FAN JET FALCON SERIES E Falcon 20e,
5320261770804300011,43c40d,XX219,EGDY,Hawk T.1A,SHF
5366012466995969044,404f24,G-ZAVI,,IKARUS C42 FB100 Ikarus,
5381503687844263229,407e71,G-JZBV,LGRP,Boeing 737-85P,EXS
5387758289362489024,4009ca,G-FRAH,LFLL,FAN JET FALCON SERIES D Falcon 20d,
5414061213036026255,406a63,G-GDFW,,BOEING 737-8K5,EXS
5414756984825963089,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5416695736518634997,4ca8da,EI-ENO,LEMG,BOEING 737-8AS,RYR
5428383176821354150,406deb,G-MCGV,,AW189,
5435409890708338544,440864,OE-FBD,EBAW,Cessna 510 Citation Mustang,
5455746312884226859,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
5459670882996154310,40717c,G-JZBH,LEIB,,
5463311908136338883,4ca61b,EI-DWM,,BOEING 737-8AS,RYR
5473062608392928110,407377,G-IASB,EGNH,BEECH B200GT Super Kingair,
5477643605837748485,4080b1,G-OLGE,,Cirrus SR20,
5484280057686812381,346107,EC-NAB,,,
5490057025378524608,40665e,G-TAWC,LEPA,BOEING 737-8K5,TOM
5514523414237150633,407f8d,G-DRTX,LEIB,Boeing 737-8AL,EXS
5515968081063972135,4d02ec,LX-FLP,EGLL,Pilatus PC-12 NGX,JFA
5542227153792060592,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
5542539062814006539,401c99,G-BEUP,EGHI,CEA DR400/180 Regent,
5544340999081950079,406127,G-GCDB,EGKA,CIRRUS SR20,
5563023078762264161,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5610035686756174544,40665e,G-TAWC,,BOEING 737-8K5,TOM
5652552917508266163,403c73,G-WHST,EGUB,AS350B2 Ecureuil,
5674327760486389156,407152,G-DSAA,EGHI,AW169,
5678610692543531482,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
5681391940154545342,a27310,N257SA,EGDY,PA-32-300,
5684921203906477324,4ca849,EI-EMA,EPWR,BOEING 737-8AS,RYR
5688731488537605395,403d79,G-ILDA,,SPITFIRE MK.T IX Spitfire,
5694408597971314083,406ec5,G-HIOW,,EC135 T3,
5728454653866318775,401e04,G-BGYH,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
5746717876090725652,40824d,,EGHQ,,
5747961690788643703,40806a,G-ENRG,EGJB,Embraer Praetor 600,LXA
5760064951501884345,4075b7,G-XIVA,EGGD,,
5761263407300567665,48ca40,SP-TTA,EGKB,,
5814402690576972557,425186,,,,
5817674085464137995,40754a,G-NGCC,,,
5821617662154032695,48c2a1,SP-RZB,EPKK,737-8 2000,
5824445761921693954,500409,,EGLF,,
5833781871886998519,4ca849,EI-EMA,LEMI,BOEING 737-8AS,RYR
5839840109346100155,405eb3,G-CFTO,EGFF,IKARUS C42 FB80 Ikarus,
5854434739040743516,4ca849,EI-EMA,,BOEING 737-8AS,RYR
5886594011967130181,4075b7,G-XIVA,,,
5904950225163363865,4075b7,G-XIVA,,,
5927543501359537949,4d221f,9H-QEI,EPWR,,
5931504885748288232,40101b,G-HBBH,EGGD,IKARUS C42 FB100 Ikarus,
5951082990655484468,401ca5,G-BEWR,EGHL,REIMS CESSNA F172N Skyhawk,
5954362936726758946,400a90,G-VNAP,,AIRBUS A340-642,
5986985517136531223,4cae63,EI-IJN,LEAL,Boeing 737 MAX 8-200,RYR
5989408221406365822,407152,G-DSAA,,AW169,
5992380608123213408,407152,G-DSAA,EGFF,AW169,
6026567341007213847,407c18,G-BLNT,EGAA,Britten-Norman BN-2 Islander,FRA
6031390476836506270,403e5c,G-BXKL,EGFF,BELL 206B Jet Ranger Iii,
6043659166855009912,4d2469,9H-FAY,LMML,,
6050629367947589527,4060db,G-CGKL,EGDY,GROB G115E Tutor,
6055743236465467642,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6071262151638047581,407935,G-CLKB,EGDY,,
6074405840135452175,486398,PH-TAX,EGOS,,
6077367452696576127,4ca853,EI-EMK,EPKK,BOEING 737-8AS,RYR
6100105482128718050,400ff4,G-FDZD,LGKF,BOEING 737-8K5,TOM
6106524443240717652,404c97,G-CDCS,EGHI,PIPER PA-12 Super Cruiser,
6109020248547964248,407f8d,G-DRTX,,Boeing 737-8AL,EXS
6118071688571377647,407cc9,G-HWPK,EGLK,Sling 4,
6160165083841834924,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6167215488131457826,407997,G-LHXC,EGVA,,
6171191320726044371,407b84,G-CLWY,EGHL,,
6177889531238007578,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
6187844904170040921,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
6199094444095211801,40208d,G-MKAS,EGVA,PIPER PA-28-140 Cherokee,
6200258294341349384,406a63,G-GDFW,LPFR,BOEING 737-8K5,EXS
6201099096561169418,407152,G-DSAA,EGHI,AW169,
6204025207951714400,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
6204329267571761375,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
6221894906859932699,51118b,,EHLE,,
6224387342290102356,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6253364336017316011,400e15,G-FRAD,EGNV,FAN JET FALCON SERIES E Falcon 20e,
6262172965477057591,40525b,G-CEVC,EGKK,VANS RV-4,
6269904942668136750,407e71,G-JZBV,,Boeing 737-85P,EXS
6274429205620827324,4d223f,9H-QAS,LEMI,Boeing 737-8AS,RYR
6283919293990635639,40180f,G-AXGS,EGHI,DRUINE D.62B CONDOR Condor,
6293760091450879720,400ff4,G-FDZD,LEPA,BOEING 737-8K5,TOM
6322718570846340827,4ca853,EI-EMK,,BOEING 737-8AS,RYR
6337298178970841322,4035ec,G-BUFH,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
6344097214201148771,407e71,G-JZBV,LGRP,Boeing 737-85P,EXS
6345388023690890383,4ca853,EI-EMK,LEMI,BOEING 737-8AS,RYR
6346824668841074706,405178,G-SKPP,,EC120 B Colibri,
6354055908569635087,4ca853,EI-EMK,EPKK,BOEING 737-8AS,RYR
6356091229899046225,4ca24c,EI-DCZ,LIPZ,BOEING 737-8AS,RYR
6361007548329495386,407ccb,G-UXLA,,,
6364951288746229826,4015c4,G-ASIL,,PIPER PA-28-180 Cherokee,
6392251049295992928,402194,G-DEVS,EGHL,PIPER PA-28-180 Cherokee,
6394719563497762728,4d221f,9H-QEI,,,
6396141787625916413,404284,G-PGSI,EGKA,PIERRE ROBIN R2160 Alpha Sport,
6398467304289108998,43f795,,EGJB,,
6410425048872113904,4cad3f,EI-HMX,LEAL,,RYR
6415406912725235465,407766,G-OGZZ,EGHI,,
6421210334326579620,4074a4,G-RVIL,EGKA,,
6429497499791926259,43c5db,ZM401,EGVN,A400M Atlas C.1,SHF
6433670594619794436,4d2383,9H-VVC,LEAL,,
6434961935904112613,400f63,G-VWEB,,AIRBUS A340-642,VIR
6439406781433634853,400ff4,G-FDZD,,BOEING 737-8K5,TOM
6452008852655142925,3e35cb,,EDDG,,
6455324460520470895,4ca568,EI-DWC,LEGE,BOEING 737-8AS,RYR
6456175380256995463,4ca849,EI-EMA,LEPA,BOEING 737-8AS,RYR
6458663880059554550,406cbc,G-WLTS,,BELL 429,
6550381599533500325,425185,,,,
6555457677817785965,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6559504847762488057,401e56,G-BHJS,LFRG,P68B Victor,
6562773050919986875,4d227f,9H-QAW,,,
6588372514958870535,4060d3,G-CGKD,EGGD,GROB G115E Tutor,
6591430603053602077,4d224f,9H-QED,,737-8AS (W),MAY
6614432063496308517,406aa7,G-OXFE,EGBJ,PIPER PA-34-220T Seneca V,
6619355932925677425,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
6628572185687000244,407152,G-DSAA,EGHI,AW169,
6630606432694267645,401f3f,G-BITE,EGHI,SOCATA TB10 Tobago,
6654655130061495646,4051b1,G-SFLA,EGTE,IKARUS C42 FB80 Ikarus,SFU
6656027993118861978,407765,G-YVIP,EGGW,,
6656054253189659614,a979fb,N71CW,EGVO,180E,
6657981682182067708,40665e,G-TAWC,,BOEING 737-8K5,TOM
6666677113840747709,4075b7,G-XIVA,EGDM,,
6682808716878421267,407fc4,G-CMPI,EGBB,Embraer E170LR,EZE
6683751560162649630,406cbc,G-WLTS,EGGD,BELL 429,
6692751600172934054,4d222d,9H-QDB,,,
6728799857162494407,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
6789182645507859973,4ca849,EI-EMA,LEMG,BOEING 737-8AS,RYR
6795620436464872763,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6800203973544686762,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6824678577268956456,407471,G-ELKO,,,
6841463718320105809,407152,G-DSAA,EGGD,AW169,
6843031798444806346,400ff4,G-FDZD,,BOEING 737-8K5,TOM
6858456662439424628,4d221f,9H-QEI,LPFR,,
6863176663580742285,48c2b9,,EPKK,,
6870297280550915392,40665e,G-TAWC,LEPA,BOEING 737-8K5,TOM
6880481983116068546,4060d4,G-CGKE,EGDY,GROB G115E Tutor,
6954560507457858779,4d24cc,9H-VVK,,Boeing 737 MAX 8-200,RYR
6956786761342163019,4b9852,TC-FBR,,A320 232,
6961864697585863026,4009d5,G-FRAU,,FAN JET FALCON Falcon 20,
6962031445284943940,400bd3,G-BUJP,,PIPER PA-28-161 Cherokee Warrior Ii,
7000432247225132335,405385,G-SFLB,,IKARUS C42 FB80 Ikarus,SFU
7003963346248678800,400ff4,G-FDZD,,BOEING 737-8K5,TOM
7015351687387567715,400f0b,G-VRED,,AIRBUS A340-642,VIR
7041127516797592088,407e71,G-JZBV,,Boeing 737-85P,EXS
7065474079172762442,400f3c,G-CBZX,,MCR-01 ULC Banbi,
7071881735951774204,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
7072040177925452887,adcde8,N989PR,,,
7078727409415424767,407760,G-WAFI,EGHL,,
7113087482688899677,40717c,G-JZBH,LGZA,,
7113412801016600184,406127,G-GCDB,,CIRRUS SR20,
7141365774315297775,400c5f,G-ECJM,,PIPER PA-28R-201T Turbo Cherokee Arrow Iii,
7146576307337782612,4cadc1,EI-IGO,LEAL,Boeing 737 MAX 8-200,RYR
7167883804945921630,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
7180031659691208663,407f8d,G-DRTX,LEAL,Boeing 737-8AL,EXS
7225790575362540030,400b1c,G-BZTN,EGVO,EUROPA XS Europa,
7232685630111182680,462d44,OH-RDS,,Pilatus PC-12 NGX,FSF
7236514782739618431,4d227f,9H-QAW,,,
7264278274713882609,406daa,G-SPRK,EGTE,VANS RV-4,
7279809688004413445,4009ca,G-FRAH,,FAN JET FALCON SERIES D Falcon 20d,
7284031187247652168,4009ca,G-FRAH,,FAN JET FALCON SERIES D Falcon 20d,
7288249142103552231,4950cf,CS-TFO,EGNT,Learjet 40 XR,
7308845479799969965,407cb2,G-RUKF,EGPH,,
7325863141558235875,407fdf,,EGJJ,,
7334257144398450526,40125c,G-BNNO,EGSH,PIPER PA-28-161 Cherokee Warrior Ii,
7352563588763724845,43f6c4,,EGSS,,
7362814144549219100,4932a1,CS-LUA,LFSD,Cessna 680A Citation Latitude,NJE
7375215494299618613,4d227f,9H-QAW,,,
7399875238066738176,407765,G-YVIP,EGKB,,
7410658726252272998,4064a4,G-FDZX,LGKF,BOEING 737-8K5,TOM
7432510632689963886,406deb,G-MCGV,,AW189,
7433921461809502320,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
7438947142526491429,407152,G-DSAA,EGHL,AW169,
7490827257521425299,adf48f,N999F,EGGD,Bonanza F33A,
7515169306944909077,407ccb,G-UXLA,EGGP,,
7529371905717212787,407e71,G-JZBV,,Boeing 737-85P,EXS
7530731259367787643,40101b,G-HBBH,,IKARUS C42 FB100 Ikarus,
7532026352552910265,43ec2e,2-RNWL,EGJJ,,
7544595946367972415,4069d6,G-RRVV,EGTK,Amateur Vans RV-8,
7546333703765530588,4d2132,9H-VJW,,Bombardier Global 6000,
7571294027419111974,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
7582067268926749155,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
7630716533629979070,406a62,G-GDFX,EGCC,BOEING 737-8K5,EXS
7661525506923068528,401dfe,G-BGXC,EGKK,SOCATA TB10 Tobago,
7670427666882492362,4080cb,G-NJAF,EGJJ,Dassault Falcon 2000EX,NJU
7681582228163892774,3ce078,D-CMHS,,,
7685451831139306469,488e09,SP-DRK,LIMC,,
7687326721485005182,407d9a,G-CMFF,EGLK,,
7694180989052267944,400f63,G-VWEB,,AIRBUS A340-642,VIR
7712207380177467365,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
7714886970603969737,406de6,G-MCGP,EGVO,AGUSTA AW189,BHL
7728389748529275369,43c8e4,ZM510,EGLK,,
7741830288489041941,4d21f7,9H-QAK,LIPZ,,
7742380369946007949,406a1b,G-UCAN,EGDY,TECNAM P2002-JF Sierra,
7745186410178998095,406e80,G-CISE,,PULSAR XP Pulsar,
7783192346240925093,406a63,G-GDFW,,BOEING 737-8K5,EXS
7784082776205475542,406391,G-LHER,,PIPERSPORT,
7788364980336370639,400f63,G-VWEB,,AIRBUS A340-642,VIR
7803972625894188931,424c74,,EGHL,,
7809831739371011473,400f3c,G-CBZX,,MCR-01 ULC Banbi,
7937988383368720735,406c38,G-RVEA,EGHL,BRISTELL NG5 SPEED WING,
7942403462821617177,4d223f,9H-QAS,LIPZ,Boeing 737-8AS,RYR
7957959165975214677,a1b4b9,N209PB,LFPB,PC-12/45,
7965217212617331123,a2a5a3,N27RJ,EGGP,Daher TBM-960,
7985679877322104411,402f77,G-BRJV,EGDX,PIPER PA-28-161 Cadet,
7989089054736363784,4d02cd,LX-JFA,EGKB,PC-XII NG 47E,
7996389990788878112,4d2241,9H-QCO,LPFR,,
8037490426517939649,40665e,G-TAWC,LEPA,BOEING 737-8K5,TOM
8040247653666408100,405178,G-SKPP,EGKA,EC120 B Colibri,
8049578343088749711,4d22ad,9H-LMG,,A320-232,LDA
8056013663765848882,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
8059855181458675864,4ca853,EI-EMK,,BOEING 737-8AS,RYR
8063993626763303128,4ca27c,EI-DHO,LMML,BOEING 737-8AS,RYR
8107312656089172364,400f63,G-VWEB,,AIRBUS A340-642,VIR
8107387440414360946,4018e6,G-AYPU,,PIPER PA-28R-200 Cherokee Arrow,
8109292696369442295,400ff4,G-FDZD,LEPA,BOEING 737-8K5,TOM
8119932391967828268,4d2384,9H-VUW,LMML,,
8140433694658576323,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
8148099468525329693,4ca27c,EI-DHO,LEMI,BOEING 737-8AS,RYR
8157019044510772135,3fea2e,D-MOMM,EGHI,Courier S-7,
8168360027827404207,493289,CS-LTI,EGCC,680A Citation Latitude,NJE
8179292955942356714,4ca802,EI-EKD,LEMG,BOEING 737-8AS,RYR
8182569665692709301,401730,G-AVSP,,PIPER PA-28-180 Cherokee,
8195567706374004465,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
8255407376181652507,400ff4,G-FDZD,,BOEING 737-8K5,TOM
8256755186108413613,4080c1,G-RUKO,EGPH,Boeing 737-8AS,RYR
8263707759623054561,407f8d,G-DRTX,,Boeing 737-8AL,EXS
8268128324942149132,4080c2,G-RUKN,EGPH,Boeing 737-8AS,RYR
8290393361402193000,407d60,G-OJFA,,,
8304088099459384474,4cac24,EI-HGM,LMML,,
8313549071374533022,4ca621,EI-DWT,LEAL,BOEING 737-8AS,RYR
8327719378601107769,40116c,G-CDOK,EGKA,IKARUS C42 FB100 Ikarus,
8363717426725850219,40774d,G-BJYT,,,
8389309248481164577,4009d5,G-FRAU,,FAN JET FALCON Falcon 20,
8395764465039701526,407152,G-DSAA,EGDY,AW169,
8410483228732114285,401bb3,G-BCWB,EGGD,CESSNA 182P Skylane,
8466368134313380345,407e69,G-JZBW,EGNT,Boeing 737-85P,EXS
8508172752582773744,406deb,G-MCGV,,AW189,
8519837496665552235,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
8557833305525244496,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
8584355417509838321,407e71,G-JZBV,,Boeing 737-85P,EXS
8586663079841196934,406e80,G-CISE,EGDM,PULSAR XP Pulsar,
8588398024239950966,40665e,G-TAWC,,BOEING 737-8K5,TOM
8597253284473806221,400bd3,G-BUJP,EGGD,PIPER PA-28-161 Cherokee Warrior Ii,
8598905486889113345,48c2a9,SP-RZK,EPKK,,
8599944112674243041,4cae9e,,LPFR,,
8609419190266418986,400a90,G-VNAP,,AIRBUS A340-642,
8614135946687058154,405178,G-SKPP,,EC120 B Colibri,
8617078711690521248,407d60,G-OJFA,EGLF,,
8642195830722360771,407e71,G-JZBV,,Boeing 737-85P,EXS
8642558728937110116,4060db,G-CGKL,EGDY,GROB G115E Tutor,
8682038734924821681,407e3a,G-SOLE,EGNX,,
8685932277609687521,40665e,G-TAWC,,BOEING 737-8K5,TOM
8690172752382219041,4cadfd,EI-IHR,,Boeing 737 MAX 8-200,RYR
8719878136547648527,4ca849,EI-EMA,,BOEING 737-8AS,RYR
8727567367551396628,40266b,G-BMJL,EGHI,ROCKWELL COMMANDER 114 Commander,
8748287830118666787,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
8749899467800955571,408166,,LFPB,,
8767378037721007713,4ca849,EI-EMA,,BOEING 737-8AS,RYR
8792566672198399852,407e71,G-JZBV,LPFR,Boeing 737-85P,EXS
8807645140982254110,406cbc,G-WLTS,EGVA,BELL 429,
8836773932355247581,4ca92b,EI-HAT,,737 MAX 8,RYR
8839965741722766469,40817d,,EGNX,,
8841504738243708882,4064bb,G-GDFC,,BOEING 737-8K2,EXS
8857444881996406559,8940c8,A9C-BRN,EGLF,,
8863030827185046819,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
8865928319880883339,405efd,G-DOTY,EGBJ,VANS RV-7,
8873853336848252402,407f8d,G-DRTX,,Boeing 737-8AL,EXS
8886829056609887391,407152,G-DSAA,,AW169,
8894215064432585854,400ff4,G-FDZD,,BOEING 737-8K5,TOM
8900662786275617807,40665e,G-TAWC,,BOEING 737-8K5,TOM
8927757408111688522,40717c,G-JZBH,,,
8942994135743251610,402ae1,G-BOHA,,PIPER PA-28-161 Cherokee Warrior Ii,
8952100434114808774,4ca27c,EI-DHO,LEPA,BOEING 737-8AS,RYR
8960503416836462277,400ff4,G-FDZD,LGRP,BOEING 737-8K5,TOM
8977888926000819694,4031ae,G-BSED,EGGD,PIPER PA-22-160 Tri-pacer,
9009421303661986559,406845,G-RVWJ,EGHL,VANS RV-9A,
9043199616197787133,407e5a,G-PAAL,EGHL,Piper PA-32-301FT,
9060679531902817413,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
9090953650405448305,40717c,G-JZBH,,,
9096901112803604437,407c37,G-NNJA,EGDM,,
9097637704228789300,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
9101845202399023796,40717c,G-JZBH,LPFR,,
9153391755083338512,4d02aa,LX-JFV,ELLX,PC-XII 47E,
9182536833284734708,4034eb,G-DHAH,,AERONCA 7BCM (CONV) Champion,
9185765098775062195,402c23,G-BOWY,EGLF,PIPER PA-28RT-201T Turbo Cherokee Arrow Iv,
9187728347562549587,400ff4,G-FDZD,,BOEING 737-8K5,TOM
9193102744424415958,4064a4,G-FDZX,LEMH,BOEING 737-8K5,TOM
9197658148349513356,4cadf0,EI-IHF,LEAL,Boeing 737 MAX 8-200,RYR
9262895868342002383,4cad3c,EI-HMT,LMML,,
9300028481369042729,a008cb,N101DW,EGJB,PA-32R-300,
9304785317136110107,4d221f,9H-QEI,LEMI,,
9356193702135585703,4030e2,G-BSBG,EGDY,HARVARD 4 Harvard,
9357222543989297587,4009d5,G-FRAU,,FAN JET FALCON Falcon 20,
9371273170821702227,407f8d,G-DRTX,,Boeing 737-8AL,EXS
9389669122117271287,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
9398595680553176553,4d223f,9H-QAS,LFMK,Boeing 737-8AS,RYR
9405743768011638826,4060d4,G-CGKE,EGDY,GROB G115E Tutor,
9415437415853069417,4ca27c,EI-DHO,LEPA,BOEING 737-8AS,RYR
9440289710063439001,4011ea,G-AZFM,EGDM,PIPER PA-28R-200 Cherokee Arrow,
9448566600348585154,4cabe2,EI-JAM,EGFE,,
9448928381645632577,406cbc,G-WLTS,EGGD,BELL 429,
9451821043940783057,403d79,G-ILDA,,SPITFIRE MK.T IX Spitfire,
9452879405125738977,4ca739,EI-EBP,,BOEING 737-8AS,RYR
9453431332703445480,407ca7,,EGAA,,
9458497213207672329,407f8d,G-DRTX,,Boeing 737-8AL,EXS
9514795526380855104,4cae6a,EI-IJW,LPFR,Boeing 737 MAX 8-200,
9516788965023411813,406a63,G-GDFW,LEPA,BOEING 737-8K5,EXS
9543650766966244935,403c75,G-BWUH,EGHI,PIPER PA-28-181 Cherokee Archer Iii,
