id,icao24,registration,adep,model,icao_operator
12437477062417036398,4011b4,G-FCUM,EGHI,ROBINSON R44 II Raven Ii,COV
6842722105089160817,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4900331793071540296,407fd8,G-RESB,,Leonardo AW139,
15187601246807686675,4ca6aa,EI-DYW,LEMG,BOEING 737-8AS,RYR
14195486189020341241,404c27,G-CDAB,EGTE,GLASAIR SUPER IIS RG Glasair,
14360321662593067312,4d234b,9H-VUL,LEPA,,
6899136134270456260,403e8a,G-CBCL,EGDY,GLASTAR,
8680996055487943936,40154f,G-ARKM,EGHI,PIPER PA-22-108 Colt,
3362029236489554417,406127,G-GCDB,,CIRRUS SR20,
16339826430569225681,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
9455452072458876679,400b1c,G-BZTN,,EUROPA XS Europa,
7452180862025490951,407e4e,G-JZBT,,Boeing 737-883,EXS
11689095574889337193,48c2a0,SP-RZA,EPWR,,
14847334672808048689,4cae98,,LEPA,,
5863548705672490485,405837,G-ORRG,EGVA,CEA DR400/180 Regent,
13116450077198317124,407152,G-DSAA,EGHI,AW169,
3502354393307035913,4015c4,G-ASIL,,PIPER PA-28-180 Cherokee,
9139949999464427690,4075b7,G-XIVA,EGDC,,
13874296578974044680,406fa1,G-FLOE,,ROBINSON R66 Turbine,
706638704914314008,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
6400543149130071167,403b9b,G-BWOH,EGDM,PIPER PA-28-161 Cadet,
14694191248848691363,401ca5,G-BEWR,EGWC,REIMS CESSNA F172N Skyhawk,
11777836676176590200,403144,G-BSDH,,PIERRE ROBIN DR400/180 Regent,
2711332477763976660,43bc7f,,EGDM,,
4646771849697227667,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
15511331678726372266,4caee3,,EGGP,,
11286867251621304979,4074b9,G-SATM,EGGD,,
201209570965998278,407b44,G-GMAF,EGJJ,,
14379270481066347239,4cae98,,EPKK,,
3658420432610152416,4d234b,9H-VUL,,,
13351564464285596438,4066ce,G-TAWG,LGRP,BOEING 737-8K5,TOM
2600020648632345799,406f87,G-JZHF,LEPA,BOEING 737-8K2,EXS
15230014425466142053,4ca894,EI-ENH,,BOEING 737-8AS,RYR
11246947536593385465,407e4e,G-JZBT,LTAI,Boeing 737-883,EXS
6298888939151753348,407152,G-DSAA,EGHI,AW169,
17033581020757474882,48c2b6,,EPKK,,
16934396829726227803,500310,T7-VRF,EGTC,Honda HA-420 HondaJet,
17111220038338827824,407152,G-DSAA,EGDY,AW169,
6510208193614406066,43ed08,2-CLRK,EGPF,,
1276678877816530441,4074b9,G-SATM,,,
18423082210822672682,4cae98,,,,
14461068093257301272,406f9d,G-DSJT,EGHL,CESSNA 182T Skylane,
18324530184743481928,400e09,G-VFIT,,AIRBUS A340-642,VIR
10171077362811421292,4066ce,G-TAWG,LEPA,BOEING 737-8K5,TOM
1067160386996468101,4d2503,9H-VVR,LEPA,Boeing 737 MAX 8-200,RYR
16603853998280492510,407b44,G-GMAF,EGKB,,
5692562332721064210,407e4e,G-JZBT,,Boeing 737-883,EXS
1397392264646996524,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
7351920603362158408,406f87,G-JZHF,,BOEING 737-8K2,EXS
2391068145408531361,4074b9,G-SATM,,,
8506733686219111447,4d244a,9H-VVF,LEAL,,
7859621913358219348,4cad3b,EI-HGS,LEMG,,
188103313679489640,4d234b,9H-VUL,,,
16577753636381312973,407152,G-DSAA,EGDY,AW169,
14611440210526711751,407d36,G-NICU,EGKK,,
13759589982549724217,4cae98,,,,
10034441839437713089,407152,G-DSAA,EGHI,AW169,
15783836784450155995,407cb1,G-RUKE,EGPH,737-8AS (W),RUK
3428610704612752019,4080b1,G-OLGE,EGVA,Cirrus SR20,
13892771644002351780,407b44,G-GMAF,EGTK,,
16507009085392414334,4ca4f2,EI-DPN,EGCC,BOEING 737-8AS,RYR
7747827846056959711,4066ce,G-TAWG,,BOEING 737-8K5,TOM
3489279689614605615,407e4e,G-JZBT,,Boeing 737-883,EXS
15309401649568703222,406f87,G-JZHF,LEIB,BOEING 737-8K2,EXS
14377120687386657651,424c9d,,EGSS,,
5423209643890530324,4cae98,,LPFR,,
16325149735383426912,4d223b,9H-QCQ,LEPA,737-800,
11513221019552625811,407152,G-DSAA,EGGD,AW169,
16816432700301600358,407b44,G-GMAF,EGJB,,
1209461766173859256,400df9,G-VANA,EGKA,GIPPSLAND GA-8 Airvan,
14392832574728769572,43ec2e,2-RNWL,EGJJ,,
11945760066212361872,403d79,G-ILDA,EGLK,SPITFIRE MK.T IX Spitfire,
2705199527465505553,403d79,G-ILDA,EGDY,SPITFIRE MK.T IX Spitfire,
11080538721141243860,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
18248965283542602427,4074b9,G-SATM,EGTE,,
16614052555202743110,4009d2,G-FRAR,EGDY,FAN JET FALCON SERIES D Falcon 20d,
4103326632938166788,3e1dcb,D-ICMD,EDDL,,
18058377073240397124,407fd8,G-RESB,EGHL,Leonardo AW139,
633430608625180601,4cae98,,,,
91843586622678614,400978,G-FPLD,EGNV,BEECH B200 Super Kingair,
12661171163908605090,4016ac,G-ATYS,EGVO,PIPER PA-28-180 Cherokee,
5974509021917353170,400b03,G-CPSS,EGLK,CESSNA 208B Grand Caravan,
14603646874533628958,4070e8,G-JZHU,LPFR,BOEING 737-800,EXS
2249283354914430381,43c95c,,EGDM,,
15092706986569322565,440376,OE-7137,EGGP,WT9 Dynamic,
6661569644010713605,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
2270412605703231674,401113,G-CSLL,EGTE,Piper PA-28R-201 Cherokee Arrow III,
3672384602273189460,4076b0,G-TAWY,,,
15770055512380070143,403d79,G-ILDA,EGHI,SPITFIRE MK.T IX Spitfire,
10662900378067106562,4080b1,G-OLGE,EGDM,Cirrus SR20,
11556561843644170500,4074b9,G-SATM,,,
16472416105952245260,493296,CS-LTV,LEMG,,
7901084956306149609,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
2821666432606114067,407e4e,G-JZBT,LEPA,Boeing 737-883,EXS
16005232979301581969,4cad3b,EI-HGS,LPFR,,
12992512246396367846,43c5ea,ZM416,EGVN,,
10666486011455717211,4035ec,G-BUFH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
2263402863459715173,403d79,G-ILDA,,SPITFIRE MK.T IX Spitfire,
9056892390722230348,40705f,G-NJOY,EGJB,PIPER PA-28-181 Cherokee Archer Ii,
6772863483339405792,4d2235,9H-QDC,LEMG,,
5433906340929661361,407b44,G-GMAF,EGGD,,
2332007231517477201,401e04,G-BGYH,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
10731118666631297596,401e04,G-BGYH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
5619460747838504530,4cad4f,EI-HGE,,,
11344032704136424806,4060db,G-CGKL,EGDY,GROB G115E Tutor,
16341051077290995998,4080b1,G-OLGE,EGHL,Cirrus SR20,
6712755338331702516,408360,,,,
14573358307436483630,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
15545531914075562689,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
5374128280347842925,4060e0,G-CGKR,EGDY,GROB G115E Tutor,
3701406620593318152,4cae98,,,,
15302755837741331388,407152,G-DSAA,,AW169,
293684135042080813,493284,CS-LTD,EHAM,Textron Aviation Citation Latitude,
9262614908742072497,403d79,G-ILDA,,SPITFIRE MK.T IX Spitfire,
1771284654827014406,400964,G-SIRS,EGLF,CESSNA 560XL Citation Excel,LNX
5844871270207567220,401c3f,G-BDZD,,CESSNA F172M Skyhawk,
12370987067768415174,4cafcf,EI-GXJ,LPFR,,
18292985338098927456,4080b1,G-OLGE,EGDY,Cirrus SR20,
13365739571934682139,4070e8,G-JZHU,,BOEING 737-800,EXS
6317316543224771200,407e4e,G-JZBT,LGRP,Boeing 737-883,EXS
11031353263594926146,407b44,G-GMAF,EGJB,,
7596938124867660912,4076b0,G-TAWY,LTAI,,
4510874174528954668,4cae98,,LEPA,,
16378357615208926665,4cad3b,EI-HGS,LEAL,,
11449152459063003909,4ca4ee,EI-DPJ,LPFR,BOEING 737-8AS,RYR
15556523746886070184,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
12140057166580749500,4cae98,,LFBE,,
694209515762846647,40766a,G-CKYL,,,
17867084029602158073,404433,G-BZOZ,EGDY,VANS RV-6,
10685847581027619479,407fd4,,,,
7842916243487938564,407e4e,G-JZBT,,Boeing 737-883,EXS
9618391208248304039,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
17861011373105172590,4046c6,G-FXBT,,AEROPRAKT A22 FOXBAT Foxbat,
3292291703094442673,4cad3b,EI-HGS,,,
17614284001418697456,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
2028195464654296517,4076b0,G-TAWY,LEPA,,
5114020541372031306,404195,G-MICI,EGWU,CESSNA 182S Skylane,
4000038271363261844,4080b1,G-OLGE,,Cirrus SR20,
6586674314828459358,4035ec,G-BUFH,EGHL,PIPER PA-28-161 Cherokee Warrior Ii,
4475527779524268194,4070e8,G-JZHU,,BOEING 737-800,EXS
2881140120704921675,4cada4,EI-IFV,,,
12793562067190077433,408360,,,,
17237046152978860141,406127,G-GCDB,EGWU,CIRRUS SR20,
17252351982027629551,4075a4,G-CKWO,EGDY,,
16911284992320750614,4cae9e,,LEMG,,
18110544190451787540,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
6627335892111464886,4080b1,G-OLGE,EGHL,Cirrus SR20,
2787142761450267128,4cae98,,LEPA,,
9729666330155461303,40710f,G-CJFO,,DA 42 Twin Star,
6566863316567487788,407cb1,G-RUKE,EGPH,737-8AS (W),RUK
9194991193639356416,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4763575962446111569,4d24cb,9H-VVJ,,Boeing 737 MAX 8-200,RYR
3024632368134827552,4cac86,EI-HMZ,LMML,,
16857572971633344645,43c5ef,ZM421,EGVA,Airbus A400M Atlas,RRR
11644175841650122074,4d2304,9H-VUF,LEPA,,RYR
13139546601805556584,407b44,G-GMAF,EGJB,,
14003144015585646008,407e4e,G-JZBT,,Boeing 737-883,EXS
17705822832184816944,4cad3b,EI-HGS,,,
12432821572747102799,4cae98,,,,
11409155849927578226,40665e,G-TAWC,EGGW,BOEING 737-8K5,TOM
4701289938650742623,4cad3c,EI-HMT,LEMG,,
7654429058819374534,48c2a6,SP-RZG,EPKK,,
17139117979527810633,4cac1e,EI-HEN,,737-8-200 MAX,RYR
14451706566004580797,40710f,G-CJFO,,DA 42 Twin Star,
13343622665367906573,407734,G-MGPS,EGDY,,
3782579945445781895,4cae98,,,,
7618497005070270752,48b9c9,SP-OOK,,,
5992193215753226027,4009cb,G-FRAI,EGDY,FAN JET FALCON SERIES E Falcon 20e,
2261999280874937143,408360,,,,
5719311647844525536,407e4e,G-JZBT,LEPA,Boeing 737-883,EXS
8582404085463659185,4076b0,G-TAWY,,,
13842595019058251813,4070e8,G-JZHU,,BOEING 737-800,EXS
5590696566971705359,40710f,G-CJFO,,DA 42 Twin Star,
9736281426915419062,4cadc1,EI-IGO,LEMG,Boeing 737 MAX 8-200,RYR
6614519033427229466,4cafc0,EI-GSK,LPFR,737-8AS,RYR
8107012587746963133,4cad3b,EI-HGS,,,
6192419481343773328,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
4604493719534232931,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
17996550747084361372,408360,,,,
2747584835595300640,40710f,G-CJFO,,DA 42 Twin Star,
13334968370538951592,a1bde0,N211GS,,55,
4858885886678736676,4cae98,,EPWR,,
7611310404019579510,407734,G-MGPS,EGHI,,
13622936543901045958,407e4e,G-JZBT,,Boeing 737-883,EXS
16727768359509630728,4076b0,G-TAWY,,,
14370378400136658436,4070e8,G-JZHU,LGKO,BOEING 737-800,EXS
11976847114680294265,4cad3b,EI-HGS,LEPA,,
11134236605078160906,4cae98,,,,
7532536583434174613,400e09,G-VFIT,,AIRBUS A340-642,VIR
1428527846044772776,4cae4c,EI-IHZ,,Boeing 737 MAX 8-200,RYR
12005412180160880521,408360,,,,
6193964247715632159,4009cb,G-FRAI,EGJA,FAN JET FALCON SERIES E Falcon 20e,
3789254657732341831,4cae98,,,,
11266361734431561347,43c5ea,ZM416,EGVN,,
16591446932151441737,400a90,G-VNAP,,AIRBUS A340-642,
1003562096833644836,405a8d,G-YROC,EGHL,ROTORSPORT UK MT-03,
6044030619202845509,4076b0,G-TAWY,LEPA,,
17634056685494677692,4070e8,G-JZHU,LGZA,BOEING 737-800,EXS
6374375412041870620,407e4e,G-JZBT,,Boeing 737-883,EXS
8885306079843868956,4009cb,G-FRAI,EGDR,FAN JET FALCON SERIES E Falcon 20e,
17928897038461840045,408360,,,,
4259751399241934447,50020a,T7-SLXP,EGLL,,
17386853395144685291,405bb7,G-CJNK,,LS8-18,
15415558396268400269,4cad3b,EI-HGS,LEMG,,
8756204715084006129,40588d,G-CJLJ,EGDM,LS4-B,
335108370975046027,43c95c,,EGDM,,
3066838788708277636,4cae98,,LEPA,,
15145665091721357015,3e1dcb,D-ICMD,EGHQ,,
16340667018984738426,4cade5,EI-IGZ,LPFR,Boeing 737 MAX 8-200,RYR
13705792271828231187,407b44,G-GMAF,EGJB,,
9791536817639466035,408010,G-CMPF,,Ikarus C42 FB100 Charlie,
1478506487699163158,4070e8,G-JZHU,LPMA,BOEING 737-800,EXS
4904349333583470279,407e4e,G-JZBT,LEIB,Boeing 737-883,EXS
13605670310086409943,4cad3b,EI-HGS,LEMG,,
12969144605427673441,4932a2,,EGLF,,
8847315021178042896,407cb3,G-RUKG,EGPH,,
6763623728117396989,4cae98,,LEPA,,
186526045876380329,407734,G-MGPS,,,
6222003869138304115,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
17765622103781563847,408360,,,,
6953041645494033143,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
11340189194537786147,4051b1,G-SFLA,EGHL,IKARUS C42 FB80 Ikarus,SFU
11562391180682604359,aa1b9f,,EGWU,,
2738783574125496672,40766a,G-CKYL,,,
14985796939075938080,4cad3b,EI-HGS,,,
12493404635246139821,4cae98,,LMML,,
13399828258176173374,4070e8,G-JZHU,LPFR,BOEING 737-800,EXS
2383631539959021137,4ca761,EI-EFF,LEPA,BOEING 737-8AS,RYR
10915942423812250246,4cafc0,EI-GSK,LPFR,737-8AS,RYR
14101871702839366588,404f24,G-ZAVI,,IKARUS C42 FB100 Ikarus,
10100988078891477551,3e1dcb,D-ICMD,EDDL,,
12865906741870594254,407e4e,G-JZBT,LEPA,Boeing 737-883,EXS
11510330146563618362,c05f00,C-GJZJ,LMML,CL-600 2B19 (Series 200) (Bombardier),
13781519709503617391,4076b0,G-TAWY,,,
6223219895513135880,401a8a,G-BAWG,EGKA,PIPER PA-28R-200-2 Cherokee Arrow Ii,
6529189536150099242,4ca8d4,EI-ENI,,BOEING 737-8AS,RYR
1071281474974086800,461852,OH-JFM,EGHL,,
12930009442292542914,40710f,G-CJFO,EGTE,DA 42 Twin Star,
12821910756820221790,407924,G-TAJB,EGWC,,
4152550079390457307,400db9,G-BFBR,,PIPER PA-28-161 Cherokee Warrior Ii,
1607392416060281324,424b8b,M-AJOR,EGLF,,
5618456239718098948,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
384006444250312567,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
6278296457158554763,400e09,G-VFIT,,AIRBUS A340-642,VIR
5062772916127084427,4073b5,G-GARE,EGNR,CESSNA 560XL Citation Xls+,
7224421110308880174,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
9071962255490496158,4cad3b,EI-HGS,LEMG,,
9379335617233854291,40710f,G-CJFO,,DA 42 Twin Star,
6807716544785641330,4ca894,EI-ENH,,BOEING 737-8AS,RYR
4771835565973970431,4070e8,G-JZHU,,BOEING 737-800,EXS
7370368828403284977,4cae98,,,,
3321520234316751466,40665e,G-TAWC,,BOEING 737-8K5,TOM
16018763054526387994,407e4e,G-JZBT,,Boeing 737-883,EXS
12914012002882219870,407cb3,G-RUKG,EGPH,,
1546650433346748990,407734,G-MGPS,EGDY,,
17138852714438367210,407b44,G-GMAF,EGSS,,
1198442180093885297,4d226d,9H-QBR,,,
14700005137322996340,4caecc,,LMML,,
13052662948227500766,4cadf5,EI-IHJ,LEMG,Boeing 737 MAX 8-200,RYR
16993369868350919082,4d24cb,9H-VVJ,,Boeing 737 MAX 8-200,RYR
9977213958831895792,4d226c,9H-QAZ,LPFR,,
5413533747139349645,4cae98,,LFBE,,
11457019440891270548,40710f,G-CJFO,,DA 42 Twin Star,
6262630712113765078,40641f,G-CGPL,EGDY,SONEX,
4156567466472239953,407924,G-TAJB,,,
2977611877829982194,500227,T7-36A,EGTC,,
12698493534178834600,404f24,G-ZAVI,,IKARUS C42 FB100 Ikarus,
8102095976571229318,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14607925097556375504,43c5e0,ZM406,EGVN,A400M Atlas C.1,SHF
15644029133076404940,4070e8,G-JZHU,,BOEING 737-800,EXS
11559503196535648795,404867,G-OJVL,,VANS RV-6,
5655531024659946139,407734,G-MGPS,EGFF,,
10428840377780711548,406ed0,G-MOSH,,PIPER PA-28R-201 Cherokee Arrow Iii,
15973322766103341452,40665e,G-TAWC,LEPA,BOEING 737-8K5,TOM
3981098946178899069,408309,,,,
5468348998674619253,401e56,G-BHJS,EGNC,P68B Victor,
11490960348875508494,407e4e,G-JZBT,,Boeing 737-883,EXS
7132486004141015413,4cad3b,EI-HGS,LEPA,,
17091355222587952576,43ed08,2-CLRK,EGJB,,
17656959921821091707,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6189582384273385597,403e8a,G-CBCL,,GLASTAR,
6514226460920693664,400b1c,G-BZTN,,EUROPA XS Europa,
1065746394144912281,406a97,G-CICK,,SPITFIRE MK.T IX Spitfire,
17090472557925865007,4062e5,G-LOOC,EGKA,CESSNA 172S Skyhawk,
12069671689992550729,4d2518,9H-QFE,LEMG,Boeing 737-8AS,RYR
5147751931775624340,4cae98,,LEPA,,
15963898351946361120,406127,G-GCDB,EGUB,CIRRUS SR20,
18002211675129542608,48c2b1,,EPWR,,
5284129817958694866,406127,G-GCDB,,CIRRUS SR20,
11004041281256027511,406a97,G-CICK,,SPITFIRE MK.T IX Spitfire,
14981612431101844257,408309,,EGDY,,
7693401566356486563,407734,G-MGPS,,,
5585209743679188727,40822b,,,,
3850606884859362878,407734,G-MGPS,EGHI,,
8519551956016318777,407b44,G-GMAF,EGJB,,
10629204192198056046,408309,,,,
10557383579808605059,4cad3b,EI-HGS,LEAL,,
837552547578969716,4cae98,,EPKK,,
18250704410590199871,4070e8,G-JZHU,LTAI,BOEING 737-800,EXS
2186698290533471143,4076b0,G-TAWY,LGRP,,
10024899261600514334,4ca97c,EI-ESV,,BOEING 737-8AS,RYR
11225455804948423779,407e4e,G-JZBT,LEPA,Boeing 737-883,EXS
2155851912291299080,48c2a6,SP-RZG,EPKK,,
5760731587641555812,408309,,,,
6492978720918839934,4035ec,G-BUFH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
13601383994989276445,406a97,G-CICK,,SPITFIRE MK.T IX Spitfire,
13869562495761124332,401ca5,G-BEWR,EGGP,REIMS CESSNA F172N Skyhawk,
6075466092518916880,4076b0,G-TAWY,LEPA,,
10359278892216393026,4cad3b,EI-HGS,,,
10121872546177947938,407e4e,G-JZBT,,Boeing 737-883,EXS
15766815609446367122,403c57,G-ULAS,,DHC-1 CHIPMUNK 22 Chipmunk,
7877735616464220281,408309,,,,
16187892364325983320,4070e8,G-JZHU,,BOEING 737-800,EXS
13619680552891494059,4cada4,EI-IFV,LEAL,,
4229598100595745504,406a97,G-CICK,,SPITFIRE MK.T IX Spitfire,
5274261269161569264,400e15,G-FRAD,LFBD,FAN JET FALCON SERIES E Falcon 20e,
14041656547260099862,47183b,HA-JEP,LHDC,Citation III,
18259675383188232457,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
16844989016591299110,4d2229,9H-QCI,LEPA,,
12618746219049052610,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12126231643417818279,4d2504,9H-VVS,LEMG,Boeing 737 MAX 8-200,RYR
3318313004899136251,406a97,G-CICK,,SPITFIRE MK.T IX Spitfire,
10789130618601743664,406a97,G-CICK,,SPITFIRE MK.T IX Spitfire,
72666795794421548,408309,,,,
3910020783529629692,4cae98,,,,
11049180712816729668,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5964927121601718780,4cad3b,EI-HGS,,,
1585973035289767953,407cb1,G-RUKE,EGPH,737-8AS (W),RUK
9503259423493267286,491306,CS-DXF,LSZH,560XLS Citation Excel,
13135926755322827413,407734,G-MGPS,EGGD,,
4962884792101446318,4076b0,G-TAWY,,,
6288274127323543488,4070e8,G-JZHU,LEIB,BOEING 737-800,EXS
3513411480569499444,407e4e,G-JZBT,,Boeing 737-883,EXS
14091522558942028809,4cae98,,LEPA,,
12965728701887218858,4cad3b,EI-HGS,LPFR,,
16111133548621664118,400a90,G-VNAP,,AIRBUS A340-642,
14226382007701015180,4cae98,,LEAL,,
17346431378414063056,46316e,OH-SSS,LFLI,PC-12/47E NG,HDL
5592643990512257714,407e4e,G-JZBT,LPFR,Boeing 737-883,EXS
5792165455129987130,408360,,,,
7592644341024518667,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
8551261870203588852,408010,G-CMPF,,Ikarus C42 FB100 Charlie,
18315508543872071881,491221,CS-DQA,EGSS,Citation XLS,
17128159198743338573,43ed08,2-CLRK,EGDY,,
8030428068406845812,4076b0,G-TAWY,,,
12898124816492679914,493290,CS-LTP,,,
4663030104969824741,4070e8,G-JZHU,LEPA,BOEING 737-800,EXS
10940178446070259313,408309,,,,
17851812927332701971,4cad3b,EI-HGS,LPFR,,
7150002227094323444,4060db,G-CGKL,EGGD,GROB G115E Tutor,
5470715854860399584,406ec5,G-HIOW,,EC135 T3,
13741714032758643986,4083f2,,EGTC,,
11796828674820893620,406ec5,G-HIOW,,EC135 T3,
18121595742395061170,43ed08,2-CLRK,,,
15167446036687889861,4d2236,9H-QDT,LEMG,,
13880300318100480411,3e2282,D-IEGO,EBAW,,
4850115378903488540,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
10766324207520421445,408309,,,,
11006902308081272749,4caf2a,,,,
185637965218411838,4009d2,G-FRAR,EGDY,FAN JET FALCON SERIES D Falcon 20d,
5362562363823166548,4080c9,,,,
18360614075655731747,4cae98,,,,
1160258862068248969,407fd7,G-RESA,EGKA,Leonardo AW139,
8907830303117709998,407b44,G-GMAF,EGJB,,
6876300756680554160,407734,G-MGPS,EGDY,,
16211037461481368150,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
12751640213495817205,4cafcf,EI-GXJ,LPFR,,
16553979050921274324,407734,G-MGPS,,,
16325148182780537510,408309,,,,
6549844917825819665,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
7824142377934437503,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4704926969998339286,407e4e,G-JZBT,LGRP,Boeing 737-883,EXS
10714953245406818085,4076b0,G-TAWY,LTAI,,
6282463310156582201,4cad3b,EI-HGS,LEAL,,
15355614391211378285,4cae98,,LEPA,,
18260517337026047275,4070e8,G-JZHU,,BOEING 737-800,EXS
13993620841450408603,4d226c,9H-QAZ,LPFR,,
5515483564352992446,407dca,G-HMGC,EGHQ,,
12882761825175848965,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
4353473119172166683,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
5909721000493947254,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
14878230494631711463,a008cb,N101DW,EGMC,PA-32R-300,
17830945915143963721,400a99,G-NEWG,EGCC,,
10157487053297304587,4070e8,G-JZHU,LEAL,BOEING 737-800,EXS
13772114730435175039,40665e,G-TAWC,LEPA,BOEING 737-8K5,TOM
16114039679909508871,4077c2,G-EIMS,EGHI,,
4241678992696121085,48e9f2,,LHBP,,
18057522087388034406,407c8c,G-WOFT,EGGD,Agusta A109E Power,
10193306162945760772,4cae98,,,,
15646114312516923766,40839a,,EGDY,,
3695508314779298656,407734,G-MGPS,EGGD,,
1062759998759220010,4ca894,EI-ENH,,BOEING 737-8AS,RYR
10174610143110618507,4d222a,9H-QCT,LEAL,,
2748734381947222886,407e4e,G-JZBT,,Boeing 737-883,EXS
6695585485447035327,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
2821541575099474906,407734,G-MGPS,,,
14789294271515139570,4caea0,,LEMG,,
3449642662549392803,408360,,EGNV,,
3170284811765211161,a8cb1a,N666GA,EGDY,AA-5B,
8770470199545799780,407734,G-MGPS,EGHI,,
84200684799513475,400db9,G-BFBR,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
4599149352631799295,4cae4c,EI-IHZ,,Boeing 737 MAX 8-200,RYR
18295534869888694846,403f72,G-MRAJ,EGHI,HUGHES 369E Hughes 500,
18027493786105043105,407cb1,G-RUKE,EGPH,737-8AS (W),RUK
4065776437464608679,43c932,ZM704,EGDM,,
17431209538733349655,4caecc,,LMML,,
7681925799469825975,48e9f2,,LEPA,,
3914117898291085803,4caee3,,EGBJ,,
11652930948952563939,4cad10,EI-HGX,LEPA,,
15730356344902640604,400f0b,G-VRED,EHBK,AIRBUS A340-642,VIR
17812159486997239701,4cae98,,,,
4767336636446512803,4070e8,G-JZHU,,BOEING 737-800,EXS
12632385680651591801,4cad3b,EI-HGS,,,
13517234817062921443,406ca3,G-POWK,EGSS,AIRBUS A320-233,AWC
8927836400228294632,4cadf5,EI-IHJ,LEMG,Boeing 737 MAX 8-200,RYR
7542027728716730370,48c2ab,SP-RZL,,,
2580947414536713693,4ca95e,EI-HAW,LEAL,,
8796294146730824357,4009cd,G-FRAK,EGNV,FAN JET FALCON SERIES D Falcon 20d,
12048748201356698163,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
10408382197473276798,408360,,,,
2550873790928262892,4cad2b,EI-HEW,EGDY,,
13764794667475027710,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
14511138049379271784,4067ee,G-TAWK,LEMH,BOEING 737-8K5,TOM
11224328098678992723,4070e8,G-JZHU,LEPA,BOEING 737-800,EXS
8706567469554254812,400978,G-FPLD,EGNV,BEECH B200 Super Kingair,
17394299439024769855,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
7346083266880170943,408309,,,,
112742985896513234,407e4e,G-JZBT,,Boeing 737-883,EXS
17095370400137404567,4080b1,G-OLGE,,Cirrus SR20,
4743385108585497289,402ae1,G-BOHA,EGHI,PIPER PA-28-161 Cherokee Warrior Ii,
11193718403637108819,4caea0,,LEMG,,
9457455081227749380,4cafc0,EI-GSK,LPFR,737-8AS,RYR
306981997794065766,4cae98,,GCLP,,
3763549662540225459,408360,,,,
6207398118305846878,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
10629475831381500560,40710f,G-CJFO,EGBJ,DA 42 Twin Star,
8817276061861241204,4080cc,G-HMGI,EGNJ,Beech King Air 350,
2133903868145420352,406127,G-GCDB,EGFF,CIRRUS SR20,
7089421166186995718,407734,G-MGPS,EGGD,,
